Year,Month,Rainfall amount (millimetres),Maximum temperature (Degree C),Minimum temperature (Degree C)
1968,2,46.7,27.8,23.3
1968,2,18.5,28.3,23.1
1968,2,8.1,29.4,22.9
1968,2,0.0,30.3,24.4
1968,2,0.0,30.7,24.4
1968,2,15.5,28.9,24.0
1968,2,0.5,28.4,24.1
1968,2,4.8,29.3,23.8
1968,2,34.0,29.8,24.0
1968,2,20.8,30.3,24.5
1968,2,16.8,28.6,23.9
1968,2,70.9,27.2,24.0
1968,2,76.5,28.8,22.9
1968,2,4.3,28.7,22.7
1968,2,3.8,28.3,21.6
1968,2,12.2,28.4,22.6
1968,2,0.3,28.3,21.6
1968,2,12.7,28.2,21.3
1968,2,2.8,26.6,21.8
1968,2,4.8,28.8,22.8
1968,2,0.0,29.6,21.7
1968,2,0.0,29.6,20.7
1968,2,0.0,30.2,21.7
1968,3,0.0,29.2,22.1
1968,3,0.3,28.3,23.2
1968,3,16.8,29.1,23.2
1968,3,3.6,29.4,23.1
1968,3,0.0,30.2,21.7
1968,3,0.0,30.7,23.9
1968,3,0.0,31.6,24.2
1968,3,0.0,31.2,22.9
1968,3,9.7,29.3,22.2
1968,3,16.0,30.2,22.8
1968,3,8.9,29.3,22.8
1968,3,0.0,29.6,23.1
1968,3,0.0,29.5,19.8
1968,3,0.0,29.4,20.6
1968,3,4.3,29.4,21.9
1968,3,2.3,29.4,23.2
1968,3,0.8,27.8,22.3
1968,3,90.4,28.5,22.4
1968,3,2.0,28.7,22.3
1968,3,4.1,28.1,22.8
1968,3,8.6,28.4,23.8
1968,3,10.4,29.3,22.3
1968,3,8.1,29.3,23.3
1968,3,63.5,28.1,22.2
1968,3,2.8,28.8,23.1
1968,3,4.3,27.9,22.5
1968,3,12.7,27.7,22.5
1968,3,21.8,27.8,22.8
1968,3,3.0,27.9,21.7
1968,3,2.0,29.5,20.6
1968,3,0.0,29.3,20.5
1968,4,4.3,28.9,23.1
1968,4,16.5,28.3,22.6
1968,4,11.7,28.2,21.7
1968,4,11.9,28.6,20.4
1968,4,0.0,30.4,18.3
1968,4,0.0,29.3,17.6
1968,4,0.0,29.4,19.1
1968,4,0.0,28.4,17.5
1968,4,0.0,29.4,17.3
1968,4,0.0,28.7,17.3
1968,4,0.0,28.5,19.3
1968,4,21.6,26.3,21.2
1968,4,20.1,27.4,21.1
1968,4,7.6,27.3,21.1
1968,4,0.3,28.3,21.2
1968,4,0.0,27.9,18.9
1968,4,0.0,28.2,18.9
1968,4,4.8,27.6,20.6
1968,4,33.5,27.7,21.8
1968,4,8.4,27.9,22.1
1968,4,5.6,27.8,21.2
1968,4,0.0,27.7,20.6
1968,4,0.0,28.3,20.6
1968,4,4.1,28.3,21.8
1968,4,1.5,27.9,21.9
1968,4,0.3,28.2,22.7
1968,4,1.5,28.3,21.7
1968,4,15.7,26.4,22.9
1968,4,7.4,27.5,24.4
1968,4,0.3,28.4,21.6
1968,5,0.0,28.5,22.1
1968,5,5.1,28.9,21.9
1968,5,0.0,28.3,22.6
1968,5,7.6,27.9,21.4
1968,5,34.0,24.8,21.2
1968,5,76.2,22.8,21.1
1968,5,78.2,26.6,21.0
1968,5,25.7,27.1,20.7
1968,5,19.1,26.7,19.6
1968,5,1.5,26.8,20.6
1968,5,18.8,26.7,21.2
1968,5,1.3,27.9,19.7
1968,5,0.0,27.7,21.7
1968,5,10.4,25.9,22.6
1968,5,0.0,23.8,17.8
1968,5,0.0,23.6,13.9
1968,5,0.0,26.2,16.8
1968,5,0.0,27.6,18.9
1968,5,0.0,25.9,18.9
1968,5,0.0,21.3,19.5
1968,5,1.5,24.4,18.8
1968,5,0.3,26.0,19.0
1968,5,0.0,27.5,20.7
1968,5,0.0,28.4,19.4
1968,5,0.0,28.3,19.5
1968,5,6.4,24.3,20.1
1968,5,0.0,22.8,18.9
1968,5,0.0,23.0,16.1
1968,5,0.0,22.9,12.8
1968,5,0.0,22.9,12.2
1968,5,0.0,24.2,13.2
1968,6,0.0,25.1,16.8
1968,6,0.0,25.9,15.8
1968,6,0.0,25.6,14.2
1968,6,0.0,25.2,13.3
1968,6,0.0,26.7,15.4
1968,6,0.0,25.9,16.3
1968,6,0.0,25.6,15.6
1968,6,1.5,24.0,19.1
1968,6,0.0,23.6,15.2
1968,6,4.6,23.8,16.4
1968,6,6.9,23.3,17.7
1968,6,4.3,22.2,16.1
1968,6,3.3,23.4,15.9
1968,6,11.7,24.4,18.2
1968,6,15.2,23.7,17.2
1968,6,0.0,22.3,16.6
1968,6,8.1,23.6,18.4
1968,6,16.5,23.2,15.7
1968,6,0.3,23.3,17.4
1968,6,0.8,23.4,13.4
1968,6,0.0,22.6,13.8
1968,6,0.0,23.6,17.3
1968,6,0.3,24.2,17.7
1968,6,0.0,26.0,14.8
1968,6,0.0,24.0,14.4
1968,6,0.0,22.9,17.2
1968,6,0.0,23.9,13.9
1968,6,0.0,24.8,13.9
1968,6,0.0,24.9,14.3
1968,6,0.0,25.7,14.4
1968,7,0.5,24.8,19.4
1968,7,0.0,23.9,20.1
1968,7,0.0,25.6,17.6
1968,7,0.5,26.8,18.9
1968,7,0.0,26.1,17.2
1968,7,0.3,26.6,18.9
1968,7,0.0,21.3,19.8
1968,7,2.5,20.9,16.7
1968,7,0.0,19.6,12.3
1968,7,15.2,21.7,17.2
1968,7,25.7,22.2,17.6
1968,7,53.3,22.3,17.9
1968,7,7.1,22.0,17.1
1968,7,11.9,20.9,18.9
1968,7,17.0,21.1,19.2
1968,7,7.9,23.3,18.3
1968,7,5.8,23.9,19.4
1968,7,11.4,25.2,20.4
1968,7,1.5,23.8,20.0
1968,7,1.5,19.4,18.4
1968,7,7.6,21.4,16.7
1968,7,1.5,22.9,17.8
1968,7,0.0,19.7,14.3
1968,7,0.0,18.7,7.9
1968,7,0.0,20.4,9.0
1968,7,0.0,20.8,12.9
1968,7,0.0,21.9,12.1
1968,7,0.0,23.4,12.2
1968,7,0.0,23.8,14.6
1968,7,0.0,23.8,14.3
1968,7,0.0,22.9,16.2
1968,8,0.3,24.4,14.2
1968,8,0.0,24.4,13.6
1968,8,0.0,23.7,14.9
1968,8,0.0,23.9,12.8
1968,8,0.3,23.9,16.9
1968,8,11.2,23.4,18.3
1968,8,19.3,24.8,19.5
1968,8,0.0,25.7,17.9
1968,8,0.0,26.0,18.7
1968,8,0.0,27.0,17.9
1968,8,0.0,26.0,18.9
1968,8,0.0,25.6,18.8
1968,8,0.0,25.0,17.9
1968,8,0.0,21.0,13.5
1968,8,0.0,23.1,10.6
1968,8,0.0,22.9,12.4
1968,8,0.0,23.3,10.6
1968,8,0.0,23.8,11.2
1968,8,0.0,24.2,13.6
1968,8,0.0,25.3,15.1
1968,8,0.0,24.7,17.7
1968,8,0.0,22.4,12.3
1968,8,0.0,24.1,11.4
1968,8,0.0,25.4,17.4
1968,8,0.0,26.4,19.6
1968,8,0.0,26.4,15.9
1968,8,0.0,26.6,18.3
1968,8,0.0,27.2,18.9
1968,8,0.0,28.3,17.7
1968,8,0.0,23.4,20.6
1968,8,0.5,24.2,18.1
1968,9,1.8,23.7,18.4
1968,9,4.8,24.6,17.3
1968,9,0.0,25.7,18.4
1968,9,0.0,26.2,16.7
1968,9,2.0,25.2,17.6
1968,9,0.8,24.6,18.4
1968,9,0.3,25.2,17.2
1968,9,0.0,25.9,17.3
1968,9,3.0,22.3,18.9
1968,9,6.4,24.6,16.5
1968,9,1.3,24.6,17.8
1968,9,3.8,25.6,16.9
1968,9,15.7,25.9,18.7
1968,9,1.5,26.6,18.9
1968,9,0.0,25.9,17.9
1968,9,0.0,26.8,15.5
1968,9,0.0,26.6,17.8
1968,9,1.3,25.6,19.4
1968,9,6.1,25.1,19.6
1968,9,0.8,25.6,17.4
1968,9,0.0,26.4,19.4
1968,9,0.0,26.3,17.3
1968,9,2.8,25.8,18.3
1968,9,3.3,24.9,18.4
1968,9,0.0,27.3,16.4
1968,9,0.0,27.1,16.5
1968,9,0.3,25.4,20.3
1968,9,1.3,23.6,19.5
1968,9,9.4,24.8,19.0
1968,9,0.0,25.7,17.7
1968,10,0.0,26.3,18.4
1968,10,0.5,26.9,20.5
1968,10,18.5,27.2,19.0
1968,10,0.0,27.1,18.8
1968,10,0.0,27.3,18.2
1968,10,0.0,26.7,18.1
1968,10,0.0,26.2,17.8
1968,10,0.0,26.0,17.1
1968,10,0.0,26.0,16.1
1968,10,0.0,27.1,19.6
1968,10,0.0,27.2,19.9
1968,10,0.5,26.8,21.7
1968,10,6.6,27.4,20.5
1968,10,0.0,26.2,20.3
1968,10,0.8,26.6,20.0
1968,10,3.0,26.9,19.9
1968,10,5.6,26.8,19.4
1968,10,0.0,26.8,17.6
1968,10,0.0,26.3,16.1
1968,10,0.0,26.1,16.2
1968,10,0.0,26.4,17.4
1968,10,0.0,25.9,17.8
1968,10,0.0,26.5,17.9
1968,10,0.0,27.7,17.5
1968,10,0.0,28.9,19.7
1968,10,0.0,30.7,20.0
1968,10,0.0,28.1,19.8
1968,10,0.0,27.8,20.8
1968,10,0.0,27.8,19.0
1968,10,0.0,27.3,19.4
1968,10,0.0,27.8,20.5
1968,11,6.9,27.4,20.2
1968,11,8.1,27.3,21.2
1968,11,0.0,27.2,18.8
1968,11,2.8,26.7,20.1
1968,11,0.0,26.4,19.6
1968,11,0.0,27.0,17.2
1968,11,0.0,26.7,21.2
1968,11,0.0,27.2,20.1
1968,11,0.5,27.8,22.3
1968,11,0.0,29.4,21.1
1968,11,0.0,30.5,20.6
1968,11,0.0,32.1,20.6
1968,11,0.0,30.6,21.1
1968,11,0.0,29.0,23.1
1968,11,0.0,29.5,20.7
1968,11,0.0,28.3,22.8
1968,11,0.0,28.9,21.7
1968,11,0.0,28.5,18.7
1968,11,0.0,27.6,17.9
1968,11,0.0,28.0,18.5
1968,11,0.0,28.4,17.8
1968,11,0.0,27.9,19.5
1968,11,0.0,29.4,21.7
1968,11,0.0,29.9,20.6
1968,11,0.8,29.9,24.9
1968,11,0.0,30.7,25.0
1968,11,0.0,30.7,23.8
1968,11,0.0,30.6,19.1
1968,11,0.0,32.2,22.9
1968,11,0.0,30.7,23.6
1968,12,0.0,31.2,22.9
1968,12,0.0,31.4,22.8
1968,12,0.0,30.3,22.2
1968,12,0.0,29.6,24.1
1968,12,26.7,30.6,20.7
1968,12,0.0,31.2,18.4
1968,12,0.0,28.6,19.9
1968,12,2.8,28.3,21.2
1968,12,6.6,28.3,21.7
1968,12,0.3,29.4,23.8
1968,12,5.3,29.1,21.8
1968,12,0.0,28.8,21.3
1968,12,0.3,29.3,20.8
1968,12,0.0,29.1,19.6
1968,12,0.0,28.8,19.4
1968,12,0.0,28.2,18.4
1968,12,0.0,28.3,19.6
1968,12,0.0,29.4,20.4
1968,12,0.0,29.3,21.1
1968,12,0.0,29.4,23.8
1968,12,0.0,28.9,23.9
1968,12,0.0,29.5,23.3
1968,12,1.0,28.3,21.7
1968,12,0.0,29.6,21.7
1968,12,0.0,29.9,23.4
1968,12,0.3,30.2,23.4
1968,12,4.6,29.4,21.2
1968,12,0.0,29.5,23.1
1968,12,0.3,29.9,23.6
1968,12,0.0,29.0,24.4
1968,12,0.0,29.6,23.1
1969,1,0.0,29.3,23.1
1969,1,18.8,29.2,22.2
1969,1,7.9,27.9,23.5
1969,1,8.1,29.4,23.6
1969,1,0.8,31.2,24.1
1969,1,0.3,31.7,24.8
1969,1,0.0,31.2,23.3
1969,1,0.0,29.9,24.4
1969,1,0.0,30.4,22.6
1969,1,0.0,30.0,21.5
1969,1,0.0,30.2,21.6
1969,1,0.0,30.2,21.7
1969,1,0.0,30.7,21.8
1969,1,0.0,30.4,21.7
1969,1,0.0,30.2,21.2
1969,1,0.0,29.5,21.1
1969,1,0.0,30.7,23.1
1969,1,0.0,30.2,22.6
1969,1,0.0,29.8,22.7
1969,1,8.9,29.4,23.2
1969,1,19.3,28.4,22.9
1969,1,73.4,27.2,22.8
1969,1,56.4,28.1,22.1
1969,1,71.9,28.1,22.3
1969,1,74.2,27.1,23.3
1969,1,45.2,26.0,23.2
1969,1,146.1,26.3,22.4
1969,1,42.7,27.9,21.2
1969,1,3.8,28.6,22.2
1969,1,0.8,28.5,22.7
1969,1,5.1,28.9,22.2
1969,2,0.0,29.3,21.8
1969,2,0.3,29.6,20.4
1969,2,0.0,29.4,20.8
1969,2,0.0,28.3,20.6
1969,2,0.0,28.7,20.6
1969,2,0.0,28.9,20.1
1969,2,0.0,28.5,21.7
1969,2,0.5,27.8,22.6
1969,2,48.8,28.3,23.7
1969,2,9.9,29.6,24.4
1969,2,0.0,34.4,23.9
1969,2,0.0,37.7,25.7
1969,2,0.0,38.8,28.9
1969,2,0.0,30.7,27.2
1969,2,160.3,27.9,22.3
1969,2,5.8,30.0,22.9
1969,2,0.0,30.3,22.2
1969,2,5.1,29.1,22.2
1969,2,37.3,26.8,23.3
1969,2,87.9,26.1,22.7
1969,2,43.9,27.9,22.8
1969,2,21.1,30.2,22.7
1969,2,0.0,31.6,23.6
1969,2,5.1,27.6,24.4
1969,2,46.5,28.9,23.9
1969,2,0.3,28.5,23.9
1969,2,1.0,30.0,21.8
1969,2,0.3,30.5,21.7
1969,3,8.6,28.8,22.2
1969,3,33.5,27.8,22.3
1969,3,5.8,28.3,22.2
1969,3,3.3,28.6,21.7
1969,3,0.5,28.9,21.7
1969,3,4.8,29.6,20.1
1969,3,0.0,27.0,21.2
1969,3,18.0,28.8,22.1
1969,3,7.4,28.8,23.1
1969,3,0.3,28.3,21.7
1969,3,13.5,29.5,22.0
1969,3,0.3,29.4,22.5
1969,3,0.3,29.3,22.9
1969,3,7.1,28.8,23.3
1969,3,17.3,29.4,23.4
1969,3,3.6,28.1,23.3
1969,3,0.5,29.4,23.4
1969,3,6.6,28.7,23.9
1969,3,13.5,29.9,23.6
1969,3,0.8,29.7,23.3
1969,3,0.3,28.9,21.9
1969,3,14.0,28.3,24.8
1969,3,36.6,27.2,24.2
1969,3,36.1,27.8,23.8
1969,3,136.1,28.3,23.2
1969,3,7.9,27.7,22.8
1969,3,2.3,28.8,22.4
1969,3,34.0,26.7,22.9
1969,3,34.0,28.8,22.9
1969,3,3.6,29.9,22.0
1969,3,0.0,30.1,22.0
1969,4,0.0,31.1,22.2
1969,4,0.0,29.6,21.7
1969,4,0.0,29.3,21.1
1969,4,0.0,28.3,21.2
1969,4,15.0,25.9,22.7
1969,4,34.5,27.3,22.9
1969,4,1.0,28.1,22.8
1969,4,2.0,27.4,21.2
1969,4,4.8,27.7,21.7
1969,4,0.3,26.7,20.0
1969,4,40.6,25.7,22.2
1969,4,35.3,28.3,23.3
1969,4,0.0,30.5,21.2
1969,4,0.0,29.0,19.6
1969,4,0.0,30.4,21.2
1969,4,0.0,29.3,18.4
1969,4,0.0,28.1,15.9
1969,4,0.0,28.3,14.8
1969,4,0.0,27.3,16.1
1969,4,0.0,27.8,16.2
1969,4,0.0,27.7,18.1
1969,4,0.0,26.5,17.7
1969,4,0.3,27.8,18.6
1969,4,0.0,27.2,17.6
1969,4,3.0,27.3,22.8
1969,4,9.7,25.4,20.7
1969,4,23.4,25.2,21.2
1969,4,35.8,24.6,21.7
1969,4,21.3,26.3,20.4
1969,4,11.9,24.7,20.7
1969,5,9.9,26.4,20.4
1969,5,5.6,26.7,18.9
1969,5,0.0,26.1,18.3
1969,5,1.5,26.2,18.8
1969,5,0.3,27.2,18.4
1969,5,0.3,25.6,18.8
1969,5,16.0,24.8,18.9
1969,5,90.7,23.3,19.5
1969,5,65.8,21.8,19.4
1969,5,98.8,24.0,19.4
1969,5,61.0,24.4,20.1
1969,5,56.1,26.3,20.6
1969,5,0.3,27.6,20.6
1969,5,8.9,24.8,21.1
1969,5,5.3,26.7,21.2
1969,5,0.3,27.3,20.1
1969,5,0.0,26.8,19.1
1969,5,0.0,26.7,18.8
1969,5,0.0,26.2,20.7
1969,5,16.3,26.1,20.5
1969,5,0.8,26.3,20.6
1969,5,0.0,26.3,17.4
1969,5,0.0,26.7,16.4
1969,5,2.8,26.1,20.6
1969,5,0.0,26.2,17.9
1969,5,1.8,24.4,20.4
1969,5,0.5,26.1,19.4
1969,5,0.0,26.4,19.4
1969,5,0.0,29.2,19.8
1969,5,0.0,25.2,20.5
1969,5,0.0,22.9,16.2
1969,6,0.0,24.3,15.1
1969,6,0.0,23.9,17.3
1969,6,0.0,23.9,17.1
1969,6,0.3,23.9,18.9
1969,6,0.0,25.9,19.2
1969,6,0.0,27.1,18.3
1969,6,0.0,24.9,19.4
1969,6,0.0,26.8,19.6
1969,6,0.0,27.7,19.2
1969,6,0.0,23.9,16.4
1969,6,0.0,23.6,13.0
1969,6,0.0,23.7,13.9
1969,6,0.0,25.3,14.7
1969,6,1.8,24.4,18.3
1969,6,12.4,26.0,19.6
1969,6,1.3,26.1,17.6
1969,6,0.0,24.4,19.3
1969,6,9.9,22.6,20.7
1969,6,37.3,20.9,19.6
1969,6,8.4,25.8,16.7
1969,6,0.0,22.7,14.5
1969,6,0.0,23.1,11.1
1969,6,0.0,24.2,12.2
1969,6,0.0,23.9,12.8
1969,6,19.1,24.5,18.9
1969,6,30.5,22.6,18.4
1969,6,21.8,19.4,18.3
1969,6,4.8,20.6,17.9
1969,6,19.6,21.1,18.3
1969,6,132.6,21.1,18.9
1969,7,35.1,24.0,20.0
1969,7,9.1,23.3,19.7
1969,7,3.6,23.8,16.1
1969,7,0.3,27.736907654921023,15.8
1969,7,2.0,25.1,19.983019113814073
1969,7,3.3,23.3,16.8
1969,7,56.9,21.9,19.9
1969,7,38.4,22.9,18.4
1969,7,7.9,22.4,18.9
1969,7,37.1,22.3,19.4
1969,7,7.6,27.736907654921023,19.983019113814073
1969,7,16.5,27.736907654921023,19.983019113814073
1969,7,65.8,21.6,18.7
1969,7,20.6,23.8,18.4
1969,7,9.7,24.2,19.0
1969,7,11.9,23.9,18.9
1969,7,2.5,23.9,18.4
1969,7,46.2,22.7,19.2
1969,7,37.1,23.2,18.9
1969,7,2.0,22.0,16.8
1969,7,35.1,25.6,19.0
1969,7,0.0,23.5,18.8
1969,7,0.0,20.6,11.7
1969,7,0.0,22.1,10.0
1969,7,0.0,22.2,10.9
1969,7,0.0,21.9,11.7
1969,7,1.8,21.6,13.1
1969,7,19.6,22.3,17.1
1969,7,7.4,22.8,14.7
1969,7,15.2,21.2,17.8
1969,7,13.0,22.9,17.9
1969,8,0.0,22.8,15.0
1969,8,0.3,23.0,14.6
1969,8,1.0,22.2,15.6
1969,8,0.0,24.1,14.8
1969,8,0.0,24.2,12.8
1969,8,0.0,24.3,13.9
1969,8,2.3,24.7,17.8
1969,8,0.0,25.7,16.2
1969,8,0.0,25.6,17.2
1969,8,0.5,24.7,18.4
1969,8,8.9,25.1,19.4
1969,8,3.3,25.2,19.3
1969,8,0.5,25.1,18.4
1969,8,0.3,24.9,17.4
1969,8,0.0,25.1,16.2
1969,8,3.8,22.7,17.7
1969,8,0.0,21.9,12.6
1969,8,0.3,23.3,16.7
1969,8,15.0,22.8,18.1
1969,8,0.3,23.9,15.2
1969,8,3.8,24.9,17.7
1969,8,0.0,24.6,16.3
1969,8,0.0,25.1,15.7
1969,8,1.3,24.8,18.2
1969,8,0.0,25.0,15.5
1969,8,6.1,24.6,18.3
1969,8,1.0,24.0,19.4
1969,8,18.3,25.6,20.4
1969,8,0.0,25.7,18.3
1969,8,0.0,25.3,18.3
1969,8,8.4,25.7,18.6
1969,9,10.7,24.9,19.9
1969,9,6.9,25.0,20.1
1969,9,7.9,24.6,18.7
1969,9,2.5,25.7,18.9
1969,9,0.3,26.1,17.8
1969,9,0.0,25.9,17.3
1969,9,0.0,26.0,16.2
1969,9,1.8,26.6,19.9
1969,9,0.0,24.3,13.5
1969,9,0.0,24.5,13.1
1969,9,0.0,25.0,13.9
1969,9,0.0,29.4,14.1
1969,9,0.0,26.7,11.3
1969,9,0.0,28.3,12.9
1969,9,0.0,28.4,16.2
1969,9,0.0,26.7,15.6
1969,9,0.0,26.0,16.0
1969,9,0.0,25.8,16.8
1969,9,0.0,26.6,17.7
1969,9,0.0,26.2,18.1
1969,9,0.0,24.8,13.8
1969,9,0.0,25.6,13.3
1969,9,0.0,23.0,11.7
1969,9,0.0,24.8,10.6
1969,9,0.0,24.8,11.1
1969,9,0.0,25.1,14.3
1969,9,0.0,25.4,13.9
1969,9,0.0,25.8,13.8
1969,9,0.0,26.1,14.4
1969,9,0.0,26.2,14.6
1969,10,0.0,25.6,13.9
1969,10,0.0,26.2,15.7
1969,10,0.0,26.2,16.7
1969,10,0.3,26.7,17.4
1969,10,0.3,25.9,17.2
1969,10,11.2,26.1,18.4
1969,10,0.0,26.6,17.6
1969,10,11.2,26.2,17.8
1969,10,3.8,26.5,19.3
1969,10,0.0,26.8,17.3
1969,10,0.0,26.6,18.4
1969,10,1.0,25.7,18.9
1969,10,0.0,26.1,17.3
1969,10,0.0,30.6,18.3
1969,10,0.0,27.1,19.0
1969,10,0.0,27.8,19.4
1969,10,13.5,26.7,22.8
1969,10,23.1,26.4,22.7
1969,10,29.0,26.8,22.2
1969,10,3.3,26.2,21.7
1969,10,1.8,27.1,21.7
1969,10,0.0,27.9,21.8
1969,10,0.0,27.3,21.0
1969,10,0.0,27.6,20.5
1969,10,4.1,26.4,20.3
1969,10,10.2,26.7,20.5
1969,10,0.0,26.9,18.3
1969,10,0.8,26.7,19.3
1969,10,0.0,27.1,19.8
1969,10,0.0,28.7,20.4
1969,10,0.0,29.4,20.7
1969,11,0.0,31.1,20.7
1969,11,0.0,28.8,18.8
1969,11,0.0,28.6,20.4
1969,11,0.0,29.2,21.2
1969,11,0.0,28.8,20.6
1969,11,0.0,28.5,20.6
1969,11,0.0,29.8,22.8
1969,11,0.0,28.8,21.7
1969,11,0.0,28.8,20.4
1969,11,0.0,28.6,19.4
1969,11,0.0,28.4,19.0
1969,11,0.0,27.9,19.2
1969,11,0.0,28.2,19.9
1969,11,0.0,28.7,19.3
1969,11,0.0,28.4,21.7
1969,11,0.0,30.1,21.7
1969,11,0.0,28.9,21.2
1969,11,0.0,29.2,20.7
1969,11,0.0,29.3,20.4
1969,11,0.0,29.0,20.1
1969,11,0.0,29.4,21.1
1969,11,0.5,29.3,23.6
1969,11,2.0,25.6,23.9
1969,11,86.6,26.8,20.6
1969,11,0.0,28.2,17.8
1969,11,0.0,27.8,17.3
1969,11,0.0,28.1,17.8
1969,11,0.0,31.2,18.9
1969,11,0.0,33.4,19.5
1969,11,0.0,29.9,21.6
1969,12,0.0,29.6,22.4
1969,12,0.0,30.1,21.8
1969,12,0.0,30.8,23.9
1969,12,0.0,31.7,23.6
1969,12,0.0,30.5,19.9
1969,12,0.0,31.0,21.8
1969,12,0.0,31.3,24.6
1969,12,0.0,33.1,24.4
1969,12,0.0,31.9,23.4
1969,12,0.0,29.4,24.9
1969,12,0.8,29.5,23.1
1969,12,0.0,30.4,22.8
1969,12,0.3,29.4,23.9
1969,12,0.0,30.0,21.7
1969,12,0.0,30.5,22.6
1969,12,0.0,31.1,22.2
1969,12,1.3,31.0,24.2
1969,12,6.1,29.6,23.4
1969,12,0.0,31.5,24.6
1969,12,0.0,31.8,24.9
1969,12,0.0,31.7,24.7
1969,12,0.0,31.1,25.0
1969,12,0.0,31.8,24.2
1969,12,0.5,31.9,24.6
1969,12,57.4,28.3,22.2
1969,12,1.8,28.9,23.0
1969,12,7.6,26.9,23.9
1969,12,16.3,30.2,21.6
1969,12,34.5,28.5,23.4
1969,12,3.3,31.3,23.9
1969,12,0.0,29.9,22.2
1970,1,0.0,32.1,23.9
1970,1,0.3,32.3,22.9
1970,1,0.0,30.1,21.7
1970,1,0.0,29.7,20.0
1970,1,0.0,30.0,21.5
1970,1,0.0,31.7,21.7
1970,1,0.0,32.7,20.6
1970,1,0.0,31.7,23.4
1970,1,0.0,31.7,23.5
1970,1,0.0,31.7,23.5
1970,1,0.0,31.2,23.0
1970,1,0.0,30.8,25.0
1970,1,0.0,31.4,22.2
1970,1,0.0,32.2,21.7
1970,1,0.0,30.6,24.4
1970,1,19.1,30.6,23.2
1970,1,33.0,30.4,23.8
1970,1,11.4,31.2,22.6
1970,1,0.0,31.2,24.4
1970,1,8.9,30.6,24.4
1970,1,137.2,29.5,23.3
1970,1,3.6,30.6,23.1
1970,1,0.0,31.1,24.4
1970,1,0.0,31.3,23.8
1970,1,0.0,30.6,23.3
1970,1,0.0,30.4,23.3
1970,1,0.0,31.2,23.3
1970,1,0.0,30.6,24.3
1970,1,0.0,30.9,23.4
1970,1,29.2,32.0,22.1
1970,1,0.0,31.9,23.6
1970,2,31.8,29.4,23.8
1970,2,21.6,28.8,23.6
1970,2,7.1,29.8,22.3
1970,2,52.6,29.4,23.2
1970,2,10.2,28.3,23.9
1970,2,96.3,26.8,22.8
1970,2,133.6,27.2,23.9
1970,2,124.5,29.2,23.7
1970,2,80.8,28.9,22.8
1970,2,50.8,29.4,22.8
1970,2,14.5,28.6,22.7
1970,2,12.7,27.8,22.8
1970,2,14.7,29.4,23.2
1970,2,3.0,30.0,21.7
1970,2,0.0,30.6,21.1
1970,2,0.0,28.9,21.2
1970,2,0.0,33.1,21.2
1970,2,5.1,33.7,23.9
1970,2,1.3,30.0,25.6
1970,2,0.0,30.0,23.0
1970,2,0.0,31.7,21.7
1970,2,0.0,31.1,21.8
1970,2,0.0,29.8,23.4
1970,2,1.3,30.6,24.3
1970,2,76.7,28.9,22.8
1970,2,34.3,29.3,22.9
1970,2,16.3,29.4,23.3
1970,2,2.3,29.3,23.3
1970,3,18.0,29.4,23.6
1970,3,55.4,28.0,23.0
1970,3,68.3,27.2,22.8
1970,3,54.9,29.7,23.4
1970,3,0.0,30.3,21.1
1970,3,0.0,30.0,21.7
1970,3,0.0,30.1,21.7
1970,3,0.0,30.1,22.2
1970,3,0.0,30.3,21.8
1970,3,0.0,31.3,22.5
1970,3,0.0,30.1,21.3
1970,3,0.0,31.3,22.2
1970,3,0.0,30.6,22.7
1970,3,18.3,27.8,24.1
1970,3,82.6,28.3,22.7
1970,3,258.8,26.6,23.3
1970,3,131.1,28.1,22.7
1970,3,32.0,27.2,22.8
1970,3,23.1,27.9,22.3
1970,3,4.3,24.9,22.8
1970,3,32.0,26.2,21.7
1970,3,14.0,26.7,22.3
1970,3,34.5,28.2,23.8
1970,3,17.0,30.7,23.8
1970,3,0.0,31.2,23.9
1970,3,13.5,29.9,24.5
1970,3,3.3,27.736907654921023,23.7
1970,3,1.0,29.2,19.983019113814073
1970,3,2.0,29.2,22.2
1970,3,1.0,33.1,19.2
1970,3,0.0,25.9,17.3
1970,4,0.0,28.7,14.4
1970,4,0.0,28.8,16.1
1970,4,0.0,28.2,16.8
1970,4,0.0,28.6,19.983019113814073
1970,4,0.0,29.3,17.2
1970,4,0.0,29.3,19.9
1970,4,0.0,29.4,19.1
1970,4,0.0,29.4,19.6
1970,4,4.8,28.2,20.7
1970,4,9.1,28.8,20.7
1970,4,7.9,28.3,20.4
1970,4,51.1,28.6,22.1
1970,4,20.6,28.3,22.4
1970,4,7.6,25.7,21.6
1970,4,127.5,28.0,22.2
1970,4,1.8,27.7,22.2
1970,4,17.5,26.4,21.7
1970,4,53.8,27.9,22.2
1970,4,15.0,26.8,22.8
1970,4,25.7,27.4,21.1
1970,4,2.0,27.2,18.9
1970,4,4.6,27.8,20.1
1970,4,0.0,28.4,19.4
1970,4,0.0,28.1,19.9
1970,4,0.0,29.1,20.0
1970,4,2.3,28.9,21.7
1970,4,9.1,27.9,22.1
1970,4,16.5,23.9,22.3
1970,4,17.5,26.7,20.1
1970,4,1.8,27.2,21.3
1970,5,0.0,27.736907654921023,17.6
1970,5,0.0,27.736907654921023,19.983019113814073
1970,5,2.0,27.736907654921023,19.983019113814073
